"","date","variable","strat","type","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90"
"341",2020-12-28,"R",NA,"estimate",0.844087888335106,0.870960253543219,0.201348902275123,0.499679006935567,0.834629614279004,0.840342378607283,0.849111469752653,0.92723584803713,1.24518129270859
"342",2020-12-29,"R",NA,"estimate",0.847192175545124,0.87127177611871,0.200911504067496,0.495987353680231,0.837016712892167,0.843311289648001,0.852210766324474,0.927534789588675,1.24101666758126
"343",2020-12-30,"R",NA,"estimate",0.850949162754978,0.871899223457506,0.200500215933978,0.492622478670887,0.84037722641505,0.846823689099597,0.855993396386805,0.927033138622087,1.23334133918137
"344",2020-12-31,"R",NA,"estimate",0.855191395951797,0.87295714964935,0.200138499906287,0.48976449415843,0.84440423594241,0.850839642491048,0.859905084117651,0.927591991462143,1.22668438311158
"345",2021-01-01,"R",NA,"estimate",0.859724610933096,0.874545406036185,0.199842929935932,0.487624611663539,0.848931501811086,0.855614359162684,0.864266556382876,0.929356210634753,1.22191651747146
"346",2021-01-02,"R",NA,"estimate",0.864574100989512,0.876743912918753,0.199625744475449,0.486522071092519,0.854396067507242,0.860529033502437,0.869728404503312,0.92868167623328,1.220113246183
"347",2021-01-03,"R",NA,"estimate",0.870368951244817,0.879608053602671,0.19949798644965,0.486288154732698,0.859778409845155,0.866228696851498,0.875690028405761,0.927966660067467,1.22092279340338
"348",2021-01-04,"R",NA,"estimate",0.876537890933251,0.883164649872266,0.199472275088125,0.487153252226933,0.865876635795097,0.872530438412616,0.881801818988031,0.92742890716787,1.22454174894064
"349",2021-01-05,"R",NA,"estimate",0.8829316285856,0.887408522230843,0.199564298662985,0.489138075684264,0.872519729467406,0.879312961594664,0.888556429239598,0.926744510131113,1.23101949188686
"350",2021-01-06,"R",NA,"estimate",0.890091659229187,0.892299727809985,0.199792290906238,0.492202417918583,0.879029876922262,0.886229912841734,0.895969926789877,0.926105661731282,1.23823813096855
"351",2021-01-07,"R",NA,"estimate",0.897377631431915,0.897761692644924,0.200174075940039,0.496294226979024,0.886545902713255,0.893540827258094,0.902013158402037,0.925666058763942,1.24732395744317
"352",2021-01-08,"R",NA,"estimate",0.904239506759507,0.903680593595628,0.200721769119326,0.501096777286886,0.893833666587913,0.9001058517099,0.907896760200901,0.926029140328374,1.26027684738968
"353",2021-01-09,"R",NA,"estimate",0.910819151235392,0.909906468281371,0.201434906334518,0.506372096161149,0.900003989050621,0.906921505401993,0.914970562215978,0.926921118418723,1.2745567094857
"354",2021-01-10,"R",NA,"estimate",0.917482359633108,0.916256597476524,0.202293553272765,0.511982819926345,0.906682475177834,0.914106098407136,0.921404535342716,0.931356017526357,1.28934460107978
"355",2021-01-11,"R",NA,"estimate",0.924600728387137,0.922521665055702,0.203253598791067,0.517295415955087,0.91331189815441,0.920390519858127,0.927842290022481,0.937973451574798,1.30367747752353
"356",2021-01-12,"R",NA,"estimate",0.931108595257927,0.928475011543082,0.204246642143315,0.522091929255958,0.91794835794177,0.926876630141039,0.934635006652629,0.945695838077842,1.31653250108448
"357",2021-01-13,"R",NA,"estimate",0.93785411330162,0.933884936434261,0.205186347095673,0.525831292891656,0.922028918575019,0.93317253830362,0.94175254097035,0.952765483792104,1.32743938175808
"358",2021-01-14,"R",NA,"estimate",0.944713264613601,0.938529492164862,0.205981763946214,0.528132125829218,0.92488238988779,0.940344139797921,0.948831019782628,0.959732425386344,1.33462189003504
"359",2021-01-15,"R",NA,"estimate",0.950868775894774,0.942212626625054,0.206556142197055,0.528605855737579,0.925070705105946,0.946742378761046,0.955370776634933,0.966239018625726,1.33713720931598
"360",2021-01-16,"R",NA,"estimate",0.957074718049802,0.944780004146576,0.206867695952534,0.527082891438102,0.925412012480467,0.952736008417422,0.961009263469186,0.971807485272628,1.33423753734902
"361",2021-01-17,"R",NA,"estimate",0.96250168942458,0.946132527267776,0.206927294599268,0.523167284430054,0.925657119498066,0.957524272562429,0.966275842413359,0.977038950471635,1.32544479945902
"362",2021-01-18,"R",NA,"estimate",0.96706316013685,0.946235631120555,0.206807712985306,0.516958287066564,0.925948674795744,0.962205200582424,0.970773633410737,0.981203385061166,1.31061390477771
"363",2021-01-19,"R",NA,"estimate",0.970690779950914,0.945122886994001,0.20664024291715,0.508437809780714,0.926275650657564,0.965782935755597,0.974570850299107,0.984989468939527,1.28995542031852
"364",2021-01-20,"R",NA,"estimate",0.974133930203333,0.942893271067549,0.206597167892701,0.497487798488026,0.926627234319168,0.968901960075077,0.977673816577258,0.987684935984989,1.26402299363443
"365",2021-01-21,"R",NA,"estimate",0.976744629491236,0.939702452514299,0.206862412165101,0.485070353080684,0.925927304542593,0.971953760440781,0.980778754115379,0.990759935842628,1.23688172314389
"366",2021-01-22,"R",NA,"estimate",0.978653258560804,0.935749391107653,0.207596585346091,0.471062643978963,0.926296904475492,0.974292327149998,0.983017535582692,0.992320875402652,1.20669474682042
"367",2021-01-23,"R",NA,"estimate",0.98055769536547,0.931260181934009,0.208905131574103,0.45656713734273,0.9266118121332,0.976303194957719,0.985114868958832,0.994749844805019,1.19192606212515
"368",2021-01-24,"R",NA,"estimate",0.981644251522959,0.926471307654374,0.210817914641286,0.44175744377306,0.926833481278604,0.977504324983352,0.98664458741255,0.996041329727891,1.17258016642809
"369",2021-01-25,"R",NA,"estimate",0.983227879096826,0.921614248820444,0.213285007515673,0.427110366533021,0.927039756325624,0.979116359565241,0.987936033327822,0.997864647809668,1.16019673340281
"370",2021-01-26,"R",NA,"estimate",0.984610832499521,0.916902867615359,0.216188150849113,0.413061480287625,0.923828530761074,0.980436705462318,0.989323065142309,0.998037361669742,1.15617842761765
"371",2021-01-27,"R",NA,"estimate",0.9852207581181,0.912524292227519,0.219362820162946,0.399964513988488,0.924082179627153,0.980560969579533,0.989562528558434,0.99749265315044,1.15246088180408
"372",2021-01-28,"R",NA,"estimate",0.985924605604968,0.908633361594401,0.222624002493382,0.387968030851924,0.924287183121239,0.981309291161816,0.990600272401541,0.99859575177499,1.14944360389105
"373",2021-01-29,"R",NA,"estimate",0.986755227959792,0.905350170267897,0.22578977138417,0.37759302987168,0.923010324571944,0.981311706578757,0.991597440233918,0.998980328086739,1.14845688274066
"374",2021-01-30,"R",NA,"estimate",0.987866589062344,0.902759940448476,0.228699275565485,0.36880895713597,0.91974034533392,0.981080738107573,0.992631523635155,1.00024308497681,1.14856367267168
"375",2021-01-31,"R",NA,"estimate",0.989009705507365,0.900914342358623,0.231224296687392,0.361755827395629,0.918384445931872,0.98121548259432,0.993820257883549,1.00122371746678,1.14858138288581
"376",2021-02-01,"R",NA,"estimate",0.990285960208248,0.899833446542258,0.233275195443607,0.356694122970376,0.917488407018482,0.982831699547442,0.995264807614457,1.00251525404981,1.14850256538514
"377",2021-02-02,"R",NA,"estimate",0.992532354821961,0.899507670202117,0.234802710284542,0.353408121052955,0.916927396359365,0.98421262105912,0.997181569532902,1.00440072574839,1.14832152714214
"378",2021-02-03,"R",NA,"estimate",0.995112862843643,0.899899326060424,0.235796979125151,0.351799646234458,0.914280775333851,0.986143356656885,0.999159081387222,1.00614598800332,1.14803471171058
